l0 density,l1 density,min,max
0.658447265625,2.1129150390625,-132,4
0.2686767578125,0.2686767578125,0,1
0.40850830078125,1.5821533203125,-121,3
0.0859375,0.08636474609375,0,2
0.308349609375,1.93096923828125,-128,1
0.81890869140625,7.43511962890625,-249,4
0.297607421875,3.14117431640625,-211,4
0.0703125,0.83831787109375,0,19
0.27630615234375,1.40185546875,-106,2
0.1986083984375,2.3114013671875,-192,5
0.1915283203125,2.13580322265625,-207,6
1.0,1.0,1,1
0.09100341796875,0.09100341796875,0,1
0.0546875,0.0546875,0,1
0.0384521484375,1.70330810546875,-229,2
0.28961181640625,2.4996337890625,-167,3
0.13470458984375,0.13470458984375,0,1
0.11993408203125,1.91485595703125,-130,2
0.5106201171875,0.5106201171875,0,1
0.10235595703125,0.10235595703125,-1,1
0.8671875,0.8671875,0,1
0.05902099609375,0.05902099609375,0,1
0.46209716796875,2.7003173828125,-123,0
0.27203369140625,2.456298828125,-96,1
0.5732421875,2.70819091796875,-106,0
0.244384765625,8.139892578125,-133,0
0.38262939453125,3.35107421875,-309,7
0.5726318359375,3.36419677734375,-153,2
0.12939453125,1.876220703125,-156,4
0.40185546875,3.20526123046875,-85,0
0.1397705078125,2.212646484375,-208,6
0.251953125,3.804443359375,-100,0
0.54925537109375,1.775146484375,-114,3
0.19970703125,1.70391845703125,-181,4
0.58294677734375,7.807373046875,-111,0
0.08544921875,1.60882568359375,-156,9
0.1314697265625,1.8839111328125,-90,0
0.46527099609375,4.99444580078125,-390,10
0.0992431640625,1.4893798828125,-118,3
0.966552734375,1.61676025390625,-150,4
0.10577392578125,1.7313232421875,-170,4
0.13690185546875,1.30169677734375,-105,2
0.125732421875,1.43634033203125,-132,4
0.2962646484375,1.87884521484375,-124,5
0.58319091796875,6.19500732421875,-200,0
0.39605712890625,3.6759033203125,-113,0
0.202392578125,2.6822509765625,-150,2
0.0301513671875,0.0301513671875,0,1
0.47772216796875,11.54913330078125,-169,0
0.58099365234375,0.588623046875,0,2
0.251708984375,2.24456787109375,-97,1
0.30023193359375,3.60101318359375,-229,3
0.5062255859375,1.53326416015625,-97,2
0.6571044921875,2.14471435546875,-106,4
0.1015625,0.1015625,0,1
0.277587890625,0.277587890625,0,1
0.1171875,0.234375,0,2
0.80413818359375,8.2987060546875,-114,0
0.0899658203125,1.666015625,-101,16
0.3125,0.3125,0,1
0.82135009765625,4.19305419921875,-124,0
0.6737060546875,0.6737060546875,0,1
0.0887451171875,0.615478515625,-228,6
0.085693359375,1.5924072265625,-106,13
0.47247314453125,0.975341796875,-114,3
0.00323486328125,0.00323486328125,0,1
0.04180908203125,0.04180908203125,0,1
0.4781494140625,0.5260009765625,-82,1
0.1640625,0.4921875,0,3
0.3826904296875,3.60455322265625,-145,1
0.09112548828125,1.33843994140625,-124,3
0.19677734375,3.99658203125,-147,13
0.13677978515625,2.9581298828125,-105,0
0.02642822265625,1.12127685546875,-94,0
0.23291015625,0.23291015625,0,1
0.1328125,0.76507568359375,0,13
0.05706787109375,1.3494873046875,-93,0
0.06842041015625,1.13433837890625,-102,2
0.2335205078125,0.46429443359375,-148,4
0.26910400390625,3.5028076171875,-209,4
0.128173828125,2.052490234375,-193,3
0.4757080078125,1.59149169921875,-108,2
0.47393798828125,0.4779052734375,-15,3
0.21435546875,0.21435546875,0,1
0.1328125,0.30120849609375,0,3
0.11572265625,0.66583251953125,-138,2
0.3203125,0.73809814453125,0,3
0.5474853515625,3.2142333984375,-138,0
0.11474609375,1.6119384765625,-111,2
0.0919189453125,1.67529296875,-115,1
0.07904052734375,0.07904052734375,0,1
0.1578369140625,0.1578369140625,0,1
0.10321044921875,3.81103515625,-112,0
0.6412353515625,3.169921875,-139,5
1.0,1.0,1,1
0.03662109375,0.03662109375,0,1
0.19097900390625,1.99603271484375,-129,2
0.161865234375,1.6337890625,-96,1
0.22869873046875,2.3944091796875,-162,3
0.74713134765625,2.71221923828125,-219,6
0.6070556640625,3.2596435546875,-103,0
0.21875,0.50787353515625,0,3
0.22564697265625,1.7430419921875,-89,9
1.0,1.30364990234375,1,3
0.12115478515625,1.616943359375,-174,5
0.22882080078125,2.40460205078125,-161,3
0.15625,0.15625,0,1
0.079833984375,2.04608154296875,-130,2
0.302978515625,4.119873046875,-169,0
0.1837158203125,2.13275146484375,-128,2
0.15863037109375,2.801513671875,-111,0
0.40228271484375,1.759521484375,-101,5
0.42144775390625,0.42144775390625,0,1
0.98028564453125,4.546630859375,-158,5
0.03125,0.26910400390625,0,13
0.03607177734375,1.90386962890625,-208,1
0.27044677734375,2.8045654296875,-194,4
0.07745361328125,1.15606689453125,-93,2
0.2952880859375,2.25299072265625,-208,5
0.0262451171875,0.88861083984375,-105,0
0.19940185546875,2.04058837890625,-120,2
0.07635498046875,1.69281005859375,-93,1
0.078125,2.2684326171875,-161,24
0.29925537109375,6.70343017578125,-85,0
0.098388671875,1.51702880859375,-139,3
0.695068359375,5.11431884765625,-323,7
0.28125,0.28125,0,1
0.90625,0.90625,0,1
0.21533203125,2.727783203125,-191,4
0.56463623046875,0.615478515625,0,2
0.24725341796875,2.3741455078125,-166,5
0.06292724609375,0.7249755859375,-200,5
0.05609130859375,1.35693359375,-187,11
0.17657470703125,0.60009765625,-96,0
0.80474853515625,7.63873291015625,-109,0
0.3846435546875,3.41192626953125,-106,0
0.2039794921875,2.16485595703125,-150,3
0.22357177734375,1.4788818359375,-92,5
0.065673828125,1.29461669921875,-91,2
0.2364501953125,3.4991455078125,-363,10
0.06109619140625,1.71575927734375,-189,10
0.3984375,0.3984375,0,1
0.2109375,0.2109375,0,1
0.3125,1.2076416015625,0,5
0.219482421875,2.25372314453125,-143,2
0.32513427734375,1.397216796875,-95,2
0.38934326171875,4.009765625,-126,0
0.0848388671875,0.95196533203125,-205,6
0.15704345703125,2.32470703125,-114,1
0.6953125,15.65948486328125,-813,19
0.4921875,1.49029541015625,0,4
1.0,1.0,1,1
0.1663818359375,1.618896484375,-175,5
0.55963134765625,5.6400146484375,-186,0
0.06048583984375,1.41412353515625,-97,1
0.04632568359375,0.95257568359375,-137,3
0.21038818359375,3.70263671875,-81,1
0.4842529296875,3.05670166015625,-224,5
0.22357177734375,3.472900390625,-154,0
0.10211181640625,2.1400146484375,-147,2
0.05633544921875,1.5545654296875,-124,15
0.368896484375,1.43157958984375,-105,3
0.08233642578125,1.89239501953125,-87,1
0.14361572265625,1.7039794921875,-173,6
0.06134033203125,1.58087158203125,-195,8
0.1168212890625,1.76416015625,-133,3
0.08990478515625,1.39642333984375,-117,3
0.16229248046875,1.13818359375,-176,4
0.0906982421875,3.81573486328125,-206,0
0.0447998046875,1.05938720703125,-110,1
0.770751953125,0.7734375,-3,0
0.169677734375,2.18597412109375,-168,4
0.1334228515625,3.334716796875,-211,3
0.28570556640625,1.72442626953125,-169,4
0.15484619140625,1.95147705078125,-143,3
0.25,0.25,0,1
0.04913330078125,0.04913330078125,0,1
0.46405029296875,2.2322998046875,-213,6
0.68768310546875,2.28814697265625,-167,4
0.19696044921875,0.19696044921875,0,1
0.51544189453125,3.1866455078125,-94,1
0.732177734375,2.9168701171875,-158,3
0.04833984375,0.22503662109375,-100,2
0.23516845703125,1.79449462890625,-97,3
0.135009765625,1.57781982421875,-134,3
0.8046875,0.8046875,0,1
0.41619873046875,7.78021240234375,-116,0
0.65625,2.24237060546875,-171,4
0.1640625,0.6728515625,0,9
0.3541259765625,0.3541259765625,0,1
0.453125,0.453125,0,1
0.171630859375,2.1209716796875,-161,4
0.37445068359375,1.8262939453125,-123,4
0.08343505859375,1.83917236328125,-101,1
0.093994140625,1.31768798828125,-173,4
0.205322265625,2.00762939453125,-98,1
0.49774169921875,8.11102294921875,-158,0
0.03125,0.1016845703125,0,4
0.07757568359375,1.49273681640625,-128,10
0.0740966796875,0.581787109375,-205,5
0.33477783203125,7.54132080078125,-227,3
0.1015625,0.1968994140625,0,3
0.38836669921875,3.06024169921875,-224,6
0.1055908203125,2.19677734375,-323,5
0.08056640625,1.86572265625,-167,2
0.109375,0.109375,0,1
0.07568359375,2.05609130859375,-123,2
0.49334716796875,2.467041015625,-233,6
0.34283447265625,0.34283447265625,0,1
0.05902099609375,1.33685302734375,-171,5
0.123291015625,1.51507568359375,-151,5
0.04644775390625,0.82427978515625,-98,2
0.09588623046875,2.8470458984375,-84,0
0.140625,0.140625,0,1
0.39111328125,0.39111328125,0,1
0.13580322265625,1.6507568359375,-149,7
0.390625,0.90057373046875,0,3
0.22613525390625,1.626953125,-170,5
0.125,0.125,0,1
0.3897705078125,2.4061279296875,-128,0
0.14605712890625,1.87896728515625,-322,8
0.05517578125,1.06494140625,-118,3
0.24444580078125,0.4400634765625,0,4
0.42138671875,0.42138671875,0,1
0.09326171875,1.35003662109375,-96,2
0.140625,1.1019287109375,-1,10
0.1640625,0.1640625,0,1
0.5013427734375,2.5377197265625,-232,6
0.404541015625,3.44903564453125,-94,0
0.297119140625,3.7138671875,-238,5
0.03631591796875,0.03631591796875,0,1
0.28363037109375,2.196044921875,-199,6
0.1219482421875,1.63330078125,-107,3
0.04217529296875,2.537353515625,-281,24
0.21307373046875,2.454345703125,-158,10
0.12939453125,3.469482421875,-101,1
0.281005859375,1.6502685546875,-127,3
0.380859375,1.61822509765625,-114,3
0.75445556640625,2.5079345703125,-155,4
0.3546142578125,4.33697509765625,-168,1
0.59912109375,3.03094482421875,-181,5
0.81024169921875,5.5716552734375,-89,0
0.0703125,0.314208984375,0,5
0.79107666015625,1.9954833984375,-125,3
0.1328125,0.3868408203125,-4,6
0.19647216796875,3.11688232421875,-258,7
0.03424072265625,0.03424072265625,0,1
0.87908935546875,3.07745361328125,-105,0
0.9599609375,2.64306640625,-136,4
0.0455322265625,0.0455322265625,0,1
0.203857421875,2.13720703125,-142,3
0.24530029296875,2.7462158203125,-126,1
0.42803955078125,0.42803955078125,0,1
0.24249267578125,1.8050537109375,-330,9
0.828125,0.9034423828125,0,2
0.6055908203125,7.0208740234375,-155,7
0.375,0.75,0,2
0.02740478515625,0.9034423828125,-118,1
0.109375,0.109375,0,1
0.12164306640625,1.71124267578125,-148,4
0.04486083984375,0.83709716796875,-200,6
0.1839599609375,1.90093994140625,-100,1
0.3023681640625,2.83245849609375,-124,1
0.18780517578125,1.8763427734375,-114,2
0.1484375,0.50958251953125,0,5
1.0,1.0,1,1
0.1026611328125,4.26666259765625,-115,0
0.64111328125,0.64111328125,0,1
1.0,1.50030517578125,-110,4
0.0625,0.3616943359375,0,8
0.32763671875,1.86334228515625,-157,4
0.0869140625,1.42547607421875,-227,7
0.023681640625,0.023681640625,0,1
0.087646484375,1.35089111328125,-110,2
0.10150146484375,1.3115234375,-124,4
0.1982421875,1.96337890625,-141,4
0.20587158203125,2.27288818359375,-151,3
0.099365234375,2.7601318359375,-103,1
0.1328125,0.624755859375,0,10
0.370361328125,9.0218505859375,-167,0
0.5859375,0.5859375,0,1
0.23468017578125,0.23468017578125,0,1
0.0546875,0.0546875,0,1
0.1668701171875,3.27081298828125,-180,9
0.0528564453125,1.34033203125,-161,3
0.29046630859375,3.975341796875,-100,0
0.0703125,0.1837158203125,0,3
0.09063720703125,0.99578857421875,-98,2
0.078125,0.078125,0,1
0.13360595703125,4.3475341796875,-122,1
0.0703125,0.95318603515625,0,17
0.5072021484375,9.314208984375,-228,3
0.1143798828125,1.30035400390625,-116,4
0.0345458984375,0.663818359375,-96,2
0.984375,0.984375,0,1
0.15618896484375,1.91357421875,-154,4
1.0,1.0889892578125,1,2
0.3984375,0.3984375,0,1
0.3984375,5.69964599609375,-210,6
0.125,0.1796875,0,2
0.921142578125,2.20684814453125,-87,3
0.029541015625,1.61260986328125,-170,1
0.24200439453125,1.68853759765625,-148,5
0.11273193359375,1.545654296875,-103,2
0.26708984375,2.61285400390625,-86,0
0.2529296875,3.7967529296875,-276,4
0.2232666015625,2.21356201171875,-125,2
0.087158203125,1.9599609375,-93,1
0.05511474609375,1.01141357421875,-95,1
0.26788330078125,1.5751953125,-153,4
0.2880859375,1.7554931640625,-104,5
0.197265625,0.197265625,0,1
0.0386962890625,0.0386962890625,0,1
0.21563720703125,0.3096923828125,-90,2
0.23394775390625,0.896728515625,-100,0
0.85595703125,3.17095947265625,-110,4
0.13262939453125,3.8311767578125,-378,10
0.100341796875,1.61761474609375,-130,3
0.03125,0.03125,0,1
0.1484375,0.28680419921875,0,2
0.94921875,0.94921875,0,1
0.0458984375,0.916748046875,-111,1
0.10205078125,1.67535400390625,-188,5
0.09149169921875,1.3212890625,-116,3
0.14154052734375,0.14154052734375,0,1
0.34228515625,1.64776611328125,-154,4
0.875,0.875,0,1
0.421875,0.62396240234375,0,2
0.29443359375,0.29443359375,0,1
0.5274658203125,2.7081298828125,-114,2
0.547607421875,1.52728271484375,-95,3
0.17919921875,2.03631591796875,-136,3
0.3203125,0.6142578125,0,2
0.0701904296875,1.75787353515625,-224,6
0.06890869140625,1.44598388671875,-96,2
0.07086181640625,0.07086181640625,0,1
0.13873291015625,1.88446044921875,-157,4
0.09454345703125,2.2738037109375,-83,1
0.296875,2.504638671875,-1,10
0.1419677734375,0.202880859375,-84,3
0.45306396484375,4.68963623046875,-117,4
0.05499267578125,6.72149658203125,-801,39
0.3177490234375,0.3177490234375,0,1
0.03680419921875,0.72003173828125,-94,1
0.347412109375,3.68096923828125,-126,1
0.07080078125,1.8626708984375,-87,1
0.78857421875,2.6988525390625,-171,4
0.29364013671875,3.946533203125,-192,2
0.04449462890625,0.70684814453125,-180,6
0.1796875,0.1796875,0,1
0.44476318359375,3.71124267578125,-110,0
0.207275390625,1.88287353515625,-89,1
0.27886962890625,2.45068359375,-211,5
0.1405029296875,4.42041015625,-107,0
0.15631103515625,2.72705078125,-188,5
0.8558349609375,5.169677734375,-86,0
0.46337890625,3.42303466796875,-334,8
0.129150390625,2.02105712890625,-109,2
0.0546875,0.241455078125,0,6
0.4661865234375,1.616455078125,-121,3
0.1024169921875,3.35986328125,-115,0
0.06060791015625,0.06060791015625,0,1
0.3046875,0.3046875,0,1
0.29864501953125,2.2734375,-148,3
0.1171875,0.1171875,0,1
0.2611083984375,2.025634765625,-109,8
0.23785400390625,2.3011474609375,-125,2
0.1524658203125,2.26104736328125,-147,3
0.19561767578125,1.3931884765625,-122,3
0.2265625,0.38934326171875,0,2
0.128173828125,2.05291748046875,-239,6
0.035400390625,1.10845947265625,-137,6
0.246826171875,2.5611572265625,-143,2
0.0931396484375,1.06365966796875,-197,5
0.1290283203125,1.3778076171875,-101,2
0.741455078125,6.88995361328125,-122,0
0.2138671875,1.90313720703125,-173,5
0.379150390625,1.0244140625,-115,0
0.06707763671875,1.2459716796875,-98,2
0.47833251953125,2.21343994140625,-180,5
0.41802978515625,0.41802978515625,0,1
0.43365478515625,0.48052978515625,0,2
0.2252197265625,2.665283203125,-159,3
0.10675048828125,1.542724609375,-113,2
0.19464111328125,1.88232421875,-146,4
0.12823486328125,1.22900390625,-131,0
0.76202392578125,4.86505126953125,-118,0
0.033447265625,0.92193603515625,-94,0
0.1409912109375,2.021728515625,-108,1
0.20880126953125,1.9114990234375,-158,4
0.046875,2.3797607421875,0,60
0.1328125,0.14080810546875,0,2
0.0760498046875,1.50738525390625,-106,2
0.10089111328125,1.73236083984375,-160,4
0.08172607421875,0.08172607421875,0,1
0.07916259765625,1.72100830078125,-173,5
0.6961669921875,3.492431640625,-273,8
0.15826416015625,1.49615478515625,-128,2
0.3046875,0.3046875,0,1
0.69189453125,2.64642333984375,-158,4
0.1279296875,2.3841552734375,-160,4
0.37969970703125,0.37969970703125,0,1
0.183837890625,3.636474609375,-900,28
0.35003662109375,1.54278564453125,-118,3
0.2890625,0.2890625,0,1
0.1649169921875,0.1834716796875,-46,0
0.10443115234375,0.47784423828125,-146,2
0.1552734375,1.8817138671875,-89,13
0.29046630859375,1.53851318359375,-107,0
0.34490966796875,1.414794921875,-81,9
0.08026123046875,1.6312255859375,-163,4
0.390625,0.9671630859375,0,3
0.035400390625,1.353515625,-167,10
0.05731201171875,0.78033447265625,-144,3
0.84332275390625,11.8187255859375,-243,1
0.56689453125,3.43072509765625,-151,4
0.20880126953125,3.0247802734375,-195,0
0.21612548828125,1.92059326171875,-88,1
0.267822265625,1.342529296875,-118,0
0.22100830078125,2.919921875,-314,9
0.18359375,1.55419921875,-140,0
0.0513916015625,1.64825439453125,-147,8
0.07110595703125,1.99896240234375,-89,0
0.77142333984375,3.7330322265625,-148,4
0.222412109375,2.2474365234375,-122,2
0.515625,0.515625,0,1
0.07769775390625,1.2723388671875,-139,2
0.218994140625,5.73016357421875,-85,0
0.19281005859375,2.07794189453125,-130,2
0.19403076171875,4.058837890625,-168,4
0.291015625,1.97100830078125,-116,2
0.109375,0.211669921875,0,3
0.2333984375,2.61236572265625,-242,6
0.675537109375,0.675537109375,0,1
0.3406982421875,1.61566162109375,-125,3
0.101806640625,0.101806640625,0,1
0.6796875,0.6796875,0,1
0.15972900390625,0.15972900390625,0,1
0.3125,2.7442626953125,-92,0
0.47052001953125,1.77972412109375,-146,4
0.14208984375,1.8341064453125,-154,4
0.09375,0.09375,0,1
0.42364501953125,2.42041015625,-201,5
0.06158447265625,1.22088623046875,-118,2
0.3055419921875,3.27880859375,-123,1
0.5826416015625,0.59088134765625,-11,0
0.0941162109375,1.52496337890625,-142,4
0.49072265625,1.12005615234375,-116,3
0.5855712890625,1.94512939453125,-140,3
0.23565673828125,5.48876953125,-88,1
0.22625732421875,1.7105712890625,-172,5
0.16351318359375,1.33837890625,-214,5
0.12799072265625,0.76220703125,-142,0
0.081298828125,0.84527587890625,-109,2
0.66925048828125,8.22869873046875,-111,0
0.171875,0.22723388671875,0,2
0.0859375,0.0859375,0,1
0.20562744140625,6.77294921875,-96,1
0.3743896484375,5.48541259765625,-122,0
0.10003662109375,1.70465087890625,-108,14
0.5816650390625,1.90496826171875,-122,3
0.08001708984375,1.77276611328125,-85,1
0.03125,0.03125,0,1
0.4129638671875,0.4129638671875,0,1
0.35894775390625,3.221435546875,-106,0
0.051025390625,0.975830078125,-93,2
0.16351318359375,2.78533935546875,-225,6
0.146484375,1.61871337890625,-192,7
0.9962158203125,3.1646728515625,-108,5
0.03125,1.4432373046875,-131,30
0.03125,0.03125,0,1
0.260009765625,2.74298095703125,-194,5
0.21612548828125,3.3555908203125,-122,1
0.0625,0.0625,0,1
0.57574462890625,0.57574462890625,0,1
0.0555419921875,1.81402587890625,-159,0
0.0390625,0.0390625,0,1
0.6875,0.6875,0,1
0.26934814453125,0.26934814453125,0,1
0.0390625,0.0390625,0,1
0.2420654296875,2.63690185546875,-133,2
0.17486572265625,0.17486572265625,0,1
0.10107421875,1.60797119140625,-149,4
0.890625,1.62823486328125,0,2
0.07763671875,1.431396484375,-147,2
0.0465087890625,1.3734130859375,-170,10
0.20330810546875,2.05517578125,-178,6
0.114990234375,0.114990234375,0,1
0.31951904296875,4.04937744140625,-293,4
0.25335693359375,1.51043701171875,-124,1
0.0784912109375,0.7032470703125,-197,6
0.282958984375,2.1455078125,-179,5
0.2271728515625,1.7818603515625,-149,5
0.22161865234375,2.26190185546875,-207,5
0.47088623046875,1.61590576171875,-113,3
0.25,0.40252685546875,0,3
0.1484375,0.1484375,0,1
0.046875,0.3267822265625,0,12
0.80316162109375,0.88006591796875,-14,0
0.0753173828125,0.996337890625,-112,2
0.241943359375,0.241943359375,0,1
0.357421875,2.9232177734375,-143,1
0.26495361328125,4.08807373046875,-83,0
0.21466064453125,7.34466552734375,-104,0
0.0703125,0.37579345703125,-1,8
0.0611572265625,1.0645751953125,-95,2
0.0765380859375,1.22967529296875,-105,2
0.02886962890625,0.02886962890625,0,1
0.4786376953125,3.253173828125,-130,7
0.21319580078125,6.2730712890625,-90,0
0.3277587890625,2.033447265625,-192,5
0.1561279296875,3.337646484375,-222,3
0.1009521484375,1.63995361328125,-159,4
0.21478271484375,1.7308349609375,-186,5
0.51409912109375,0.51409912109375,0,1
0.10247802734375,0.10247802734375,0,1
0.17510986328125,2.06494140625,-141,3
0.48382568359375,0.48382568359375,-1,0
0.203125,0.2218017578125,0,2
0.1083984375,1.7613525390625,-160,4
0.71136474609375,8.54296875,-125,0
0.4881591796875,2.10650634765625,-144,4
0.13067626953125,0.13067626953125,0,1
0.3465576171875,1.70281982421875,-160,4
0.1328125,0.1328125,0,1
0.04638671875,1.96356201171875,-214,26
0.19073486328125,1.1622314453125,-112,1
0.10498046875,1.645751953125,-123,3
0.62384033203125,4.92242431640625,-239,6
0.108642578125,1.5899658203125,-167,7
0.2880859375,3.116455078125,-160,2
0.41583251953125,3.111083984375,-79,2
0.14105224609375,1.72406005859375,-113,2
0.06878662109375,0.06878662109375,0,1
0.0697021484375,1.53228759765625,-153,10
0.859375,0.859375,0,1
0.4742431640625,0.4742431640625,0,1
0.71954345703125,12.5521240234375,-216,3
0.2266845703125,2.38592529296875,-166,5
0.21502685546875,2.0692138671875,-107,1
0.42755126953125,9.45538330078125,-307,1
0.3741455078125,13.23345947265625,-205,0
0.1336669921875,0.153076171875,-42,0
0.3140869140625,2.34771728515625,-87,0
0.09381103515625,1.501953125,-128,3
0.195556640625,1.11273193359375,-103,1
0.2484130859375,3.4013671875,-148,1
0.1488037109375,1.831787109375,-97,1
0.105712890625,1.62237548828125,-138,3
0.0157470703125,0.0157470703125,0,1
0.1640625,0.1640625,0,1
0.16961669921875,0.16961669921875,0,1
0.1737060546875,1.7437744140625,-89,1
0.21875,0.4375,0,2
0.24151611328125,1.4976806640625,-109,1
0.2265625,0.2265625,0,1
0.46875,6.6556396484375,-133,0
0.39971923828125,1.621337890625,-133,3
0.3046875,0.822265625,0,6
0.1015625,0.5140380859375,0,7
0.2958984375,0.2958984375,0,1
0.16510009765625,4.48138427734375,-231,12
0.1484375,1.6871337890625,0,20
0.27874755859375,0.3226318359375,0,2
0.24786376953125,2.66534423828125,-144,2
0.181396484375,1.99945068359375,-141,3
0.26385498046875,1.1072998046875,-92,3
0.2020263671875,0.90997314453125,-118,1
0.43975830078125,2.8729248046875,-141,2
0.03125,1.04608154296875,-67,50
0.229736328125,5.16754150390625,-490,15
1.0,1.0,1,1
0.09661865234375,1.3978271484375,-113,2
0.07421875,0.40252685546875,0,9
0.0545654296875,1.82501220703125,-123,37
0.6173095703125,1.41217041015625,-6,3
0.2191162109375,1.64691162109375,-163,4
0.105712890625,1.96185302734375,-130,11
0.4327392578125,0.4718017578125,0,2
0.10015869140625,2.80841064453125,-113,1
0.07379150390625,1.48431396484375,-187,8
0.125,0.125,0,1
0.21331787109375,2.13531494140625,-129,2
0.06817626953125,0.0682373046875,0,2
0.1171875,0.23583984375,0,3
0.3450927734375,5.3990478515625,-152,6
0.15130615234375,1.9146728515625,-106,11
0.20635986328125,2.29833984375,-138,2
0.27215576171875,5.97454833984375,-98,0
0.2147216796875,7.05609130859375,-93,0
0.25836181640625,1.7467041015625,-181,5
0.37274169921875,4.67706298828125,-289,10
0.177978515625,2.51019287109375,-286,11
0.2054443359375,2.16375732421875,-153,3
0.32977294921875,1.44091796875,-109,3
0.48248291015625,3.55889892578125,-204,4
0.22344970703125,0.75994873046875,-123,0
0.2578125,0.36199951171875,0,2
0.32147216796875,2.9644775390625,-121,1
0.053955078125,1.24383544921875,-86,0
0.16033935546875,1.1060791015625,-446,13
0.1484375,0.1484375,0,1
0.30596923828125,1.25311279296875,-119,3
0.188720703125,4.364501953125,-394,9
0.17645263671875,2.40765380859375,-134,2
0.1512451171875,2.49462890625,-128,1
0.22052001953125,1.513671875,-151,4
0.142578125,2.55859375,-103,0
0.4783935546875,1.58184814453125,-114,3
1.0,1.58831787109375,1,2
0.04559326171875,1.0364990234375,-190,5
0.14642333984375,1.75018310546875,-139,8
0.03192138671875,1.01953125,-83,0
0.06085205078125,1.40606689453125,-62,30
0.4805908203125,3.21722412109375,-289,6
0.29339599609375,0.33563232421875,0,2
0.18927001953125,1.4134521484375,-137,3
0.2667236328125,2.508544921875,-111,1
0.05255126953125,1.05084228515625,-113,2
0.30633544921875,2.6414794921875,-211,2
0.4681396484375,0.4681396484375,0,1
0.9871826171875,3.06982421875,-114,2
0.452880859375,7.283935546875,-145,0
0.09454345703125,2.2972412109375,-143,3
0.3409423828125,4.74761962890625,-157,1
0.10821533203125,3.30010986328125,-100,0
0.445556640625,1.982177734375,-105,0
0.12640380859375,2.999755859375,-174,5
0.1756591796875,1.7603759765625,-190,5
0.0390625,0.0390625,0,1
0.0859375,1.33160400390625,-110,2
0.2108154296875,1.587646484375,-177,6
0.1685791015625,0.6129150390625,-235,6
0.4140625,0.9129638671875,0,4
0.07379150390625,1.6644287109375,-149,12
0.625244140625,3.68719482421875,-273,7
0.15570068359375,1.5699462890625,-75,14
0.977783203125,15.856201171875,-249,1
0.515625,0.89013671875,0,2
0.055419921875,0.055419921875,0,1
0.09844970703125,1.44744873046875,-140,4
0.16119384765625,1.29132080078125,-182,9
0.25469970703125,1.6661376953125,-173,4
0.04315185546875,2.158203125,-265,15
0.14666748046875,1.92498779296875,-176,7
0.05322265625,1.5582275390625,-253,9
0.15032958984375,2.916748046875,-108,0
0.090576171875,1.56805419921875,-160,7
0.0458984375,1.02398681640625,-110,2
0.50970458984375,1.5672607421875,-99,2
0.109130859375,2.107421875,-125,20
0.22119140625,0.93597412109375,-137,1
0.325439453125,2.54669189453125,-264,7
0.2698974609375,2.57568359375,-117,1
0.15435791015625,0.1546630859375,0,2
0.1163330078125,1.57562255859375,-105,2
0.187255859375,1.8394775390625,-181,5
0.84375,0.84375,0,1
0.300537109375,0.378662109375,0,2
0.196044921875,2.3748779296875,-201,5
0.11907958984375,0.11907958984375,0,1
0.55267333984375,1.9246826171875,-147,4
0.0587158203125,1.02532958984375,-88,1
0.56805419921875,12.38787841796875,-176,0
0.6253662109375,8.56048583984375,-118,0
0.8421630859375,0.8421630859375,0,1
0.3555908203125,1.4193115234375,-102,2
